source,meter_configuration,sample_id,household_id,event_id,event_date,target_start_source_clock,target_end_source_clock,measurement_scope,interval_minutes,window_hours,event_type,evidence_group,signal_id,group,household_size,dwelling_type_raw,asserted_dwelling_type_raw,floor_area_band_raw,region,climate_zone,daytime_home_raw,heated_rooms_raw,gas_heating_raw,target_total_kwh,target_mean_kw,target_max_interval_mean_kw,existing_reference_total_kwh,delta_vs_existing_reference_kwh,reference_method,experimental_price_min_nok_per_kwh,experimental_price_max_nok_per_kwh,sgsc_incentive_rate,refrigerator_present,refrigerator_count,refrigerator_answer_raw,air_conditioner_present,air_conditioner_count,air_conditioner_answer_raw,clothes_dryer_present,clothes_dryer_count,clothes_dryer_answer_raw,pool_pump_present,pool_pump_count,pool_pump_answer_raw,panel_heater_present,panel_heater_count,panel_heater_answer_raw,electric_underfloor_heating_present,electric_underfloor_heating_count,electric_underfloor_heating_answer_raw,heat_pump_present,heat_pump_count,heat_pump_answer_raw,separate_electric_water_heater_present,separate_electric_water_heater_count,separate_electric_water_heater_answer_raw,electric_or_plugin_hybrid_car_present,electric_or_plugin_hybrid_car_count,electric_or_plugin_hybrid_car_answer_raw,profile_people_household_size,profile_people_household_type,profile_people_survey_sex_answer,profile_people_highest_household_education,profile_people_gross_household_income_band,profile_people_age_group_counts,profile_people_life_status_counts,profile_dwelling_type,profile_dwelling_floor_area_band_m2,profile_dwelling_owner_occupied,profile_dwelling_construction_year_band,profile_dwelling_energy_renovation_reported,profile_dwelling_rental_unit_present,profile_dwelling_rental_unit_separate_meter,profile_dwelling_shared_flat,profile_dwelling_heated_room_count,profile_preferences_living_room_comfort_temperature_celsius,profile_usage_habits_daytime_home,profile_usage_habits_daytime_home_scope,profile_usage_habits_lower_temperature_in_less_used_rooms,profile_usage_habits_reduce_temperature_at_night_or_away,profile_usage_habits_heating_control,profile_usage_habits_water_heater_control,profile_usage_habits_dryer_usage_level,profile_usage_habits_wood_stove_use_answers,profile_energy_attitudes_reported_electricity_reduction_effort,profile_energy_attitudes_follows_electricity_use,profile_energy_attitudes_follows_electricity_prices,profile_energy_attitudes_internet_access,profile_energy_attitudes_use_information_channels,profile_energy_attitudes_price_information_channels,profile_energy_systems_electricity_contract,profile_energy_systems_respondent_receives_bill,profile_energy_systems_renewable_electricity_contract,profile_energy_systems_hot_water_arrangement,profile_energy_systems_ventilation_answers,profile_energy_systems_gas_available,profile_energy_systems_gas_heating,profile_energy_systems_gas_hot_water,profile_energy_systems_gas_cooking,profile_energy_systems_gas_other_appliance,profile_vehicles_car_present,profile_vehicles_car_count,profile_vehicles_electric_or_plugin_hybrid_present,profile_vehicles_electric_or_plugin_hybrid_count,profile_vehicles_electric_or_plugin_hybrid_details,profile_quality_flags
iflex,iflex,iflex:Exp_9:2020-03-03,Exp_9,Phase_1:H1:2020-03-03,2020-03-03,2020-03-03 00:00:00,2020-03-04 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,A_5,H1,2,Detached house,,160 m2 or larger,Oslo,,No,,,91.409,3.808708333,4.652,82.78833333333334,8.62066666666668,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.07,,,,,,,,,,,,,,True,,Additional heat source,True,,Additional heat source,,,No,,,Shared water heater or district heating,False,,No,2,Couple without children living at home,Man,"College / University, higher degree (4 years or more)",NOK 1 500 000 or more,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1981-1990,True,False,,,,23.0,False,weekday_daytime,True,True,"Yes, automated by time (set schedule in thermostat)",,,"[""Sometimes, mostly for having it cosy"", ""Weekly in winter""]",,False,False,,,,Fixed price,True,False,Shared water heater or district heating,"[""0"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,3,False,,[],[]
iflex,iflex,iflex:Exp_9:2020-03-04,Exp_9,Phase_1:H1:2020-03-04,2020-03-04,2020-03-04 00:00:00,2020-03-05 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,B_10,H1,2,Detached house,,160 m2 or larger,Oslo,,No,,,84.247,3.510291667,4.652,88.24566666666666,-3.9986666666666792,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.13,,,,,,,,,,,,,,True,,Additional heat source,True,,Additional heat source,,,No,,,Shared water heater or district heating,False,,No,2,Couple without children living at home,Man,"College / University, higher degree (4 years or more)",NOK 1 500 000 or more,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1981-1990,True,False,,,,23.0,False,weekday_daytime,True,True,"Yes, automated by time (set schedule in thermostat)",,,"[""Sometimes, mostly for having it cosy"", ""Weekly in winter""]",,False,False,,,,Fixed price,True,False,Shared water heater or district heating,"[""0"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,3,False,,[],[]
iflex,iflex,iflex:Exp_9:2020-03-05,Exp_9,Phase_1:H1:2020-03-05,2020-03-05,2020-03-05 00:00:00,2020-03-06 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,C,H1,2,Detached house,,160 m2 or larger,Oslo,,No,,,91.298,3.804083333,5.531,93.04999999999998,-1.7520000000000095,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.13,,,,,,,,,,,,,,True,,Additional heat source,True,,Additional heat source,,,No,,,Shared water heater or district heating,False,,No,2,Couple without children living at home,Man,"College / University, higher degree (4 years or more)",NOK 1 500 000 or more,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1981-1990,True,False,,,,23.0,False,weekday_daytime,True,True,"Yes, automated by time (set schedule in thermostat)",,,"[""Sometimes, mostly for having it cosy"", ""Weekly in winter""]",,False,False,,,,Fixed price,True,False,Shared water heater or district heating,"[""0"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,3,False,,[],[]
iflex,iflex,iflex:Exp_229:2020-02-13,Exp_229,Phase_1:H2:2020-02-13,2020-02-13,2020-02-13 00:00:00,2020-02-14 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_10,H2,2,"Townhouses, chain houses and other small houses with 3 homes or more",,160 m2 or larger,Bergen,,Yes,,,45.194,1.883083333,2.726,45.614000000000004,-0.4200000000000017,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.05,,,,,,,,,,,,,,True,,Main heat source,True,,Additional heat source,,,No,True,,Own electric water heater,False,,No,2,Couple without children living at home,Woman,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}","Townhouses, chain houses and other small houses with 3 homes or more",160 m2 or larger,True,1991-2000,False,False,,,,22.0,True,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,,,True,True,,"[""Electricity bill""]","[""Electricity bill""]",Fixed price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,True,2,False,,[],[]
iflex,iflex,iflex:Exp_229:2020-02-19,Exp_229,Phase_1:H2:2020-02-19,2020-02-19,2020-02-19 00:00:00,2020-02-20 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_10,H2,2,"Townhouses, chain houses and other small houses with 3 homes or more",,160 m2 or larger,Bergen,,Yes,,,53.215,2.217291667,4.781,51.26666666666666,1.948333333333359,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.05,,,,,,,,,,,,,,True,,Main heat source,True,,Additional heat source,,,No,True,,Own electric water heater,False,,No,2,Couple without children living at home,Woman,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}","Townhouses, chain houses and other small houses with 3 homes or more",160 m2 or larger,True,1991-2000,False,False,,,,22.0,True,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,,,True,True,,"[""Electricity bill""]","[""Electricity bill""]",Fixed price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,True,2,False,,[],[]
iflex,iflex,iflex:Exp_229:2020-02-27,Exp_229,Phase_1:H2:2020-02-27,2020-02-27,2020-02-27 00:00:00,2020-02-28 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_10,H2,2,"Townhouses, chain houses and other small houses with 3 homes or more",,160 m2 or larger,Bergen,,Yes,,,51.319,2.138291667,3.762,44.948,6.371000000000016,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.05,,,,,,,,,,,,,,True,,Main heat source,True,,Additional heat source,,,No,True,,Own electric water heater,False,,No,2,Couple without children living at home,Woman,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}","Townhouses, chain houses and other small houses with 3 homes or more",160 m2 or larger,True,1991-2000,False,False,,,,22.0,True,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,,,True,True,,"[""Electricity bill""]","[""Electricity bill""]",Fixed price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,True,2,False,,[],[]
iflex,iflex,iflex:Exp_229:2020-03-03,Exp_229,Phase_1:H2:2020-03-03,2020-03-03,2020-03-03 00:00:00,2020-03-04 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_5,H2,2,"Townhouses, chain houses and other small houses with 3 homes or more",,160 m2 or larger,Bergen,,Yes,,,49.556,2.064833333,3.066,47.25066666666667,2.30533333333333,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.03,,,,,,,,,,,,,,True,,Main heat source,True,,Additional heat source,,,No,True,,Own electric water heater,False,,No,2,Couple without children living at home,Woman,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}","Townhouses, chain houses and other small houses with 3 homes or more",160 m2 or larger,True,1991-2000,False,False,,,,22.0,True,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,,,True,True,,"[""Electricity bill""]","[""Electricity bill""]",Fixed price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,True,2,False,,[],[]
iflex,iflex,iflex:Exp_229:2020-03-09,Exp_229,Phase_1:H2:2020-03-09,2020-03-09,2020-03-09 00:00:00,2020-03-10 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_5,H2,2,"Townhouses, chain houses and other small houses with 3 homes or more",,160 m2 or larger,Bergen,,Yes,,,48.106,2.004416667,4.45,46.61000000000001,1.4960000000000093,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.03,,,,,,,,,,,,,,True,,Main heat source,True,,Additional heat source,,,No,True,,Own electric water heater,False,,No,2,Couple without children living at home,Woman,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}","Townhouses, chain houses and other small houses with 3 homes or more",160 m2 or larger,True,1991-2000,False,False,,,,22.0,True,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,,,True,True,,"[""Electricity bill""]","[""Electricity bill""]",Fixed price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,True,2,False,,[],[]
iflex,iflex,iflex:Exp_10:2020-02-11,Exp_10,Phase_1:H1:2020-02-11,2020-02-11,2020-02-11 00:00:00,2020-02-12 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,B_5,H1,2,Apartment block,,160 m2 or larger,Oslo,,Yes,,,89.69,3.737083333,5.319,85.56033333333335,4.129666666666665,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.07,,,,,,,,,,,,,,True,,Main heat source,True,,Additional heat source,,,No,,,Other,False,,No,2,Couple without children living at home,Man,"College / University, higher degree (4 years or more)",NOK 1 500 000 or more,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 0, ""67_plus"": 2, ""6_15"": 0}","{""full_time_work"": 0, ""other"": 0, ""part_time_work"": 0, ""retired"": 2, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,160 m2 or larger,True,1981-1990,False,False,,,,22.0,True,weekday_daytime,False,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",,,"[""Sometimes, mostly for having it cosy""]",,False,False,,,,Spot price / Hourly spot,True,False,Other,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,False,,[],[]
iflex,iflex,iflex:Exp_10:2020-02-12,Exp_10,Phase_1:H1:2020-02-12,2020-02-12,2020-02-12 00:00:00,2020-02-13 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,C,H1,2,Apartment block,,160 m2 or larger,Oslo,,Yes,,,83.825,3.492708333,4.319,87.90933333333332,-4.084333333333319,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.13,,,,,,,,,,,,,,True,,Main heat source,True,,Additional heat source,,,No,,,Other,False,,No,2,Couple without children living at home,Man,"College / University, higher degree (4 years or more)",NOK 1 500 000 or more,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 0, ""67_plus"": 2, ""6_15"": 0}","{""full_time_work"": 0, ""other"": 0, ""part_time_work"": 0, ""retired"": 2, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,160 m2 or larger,True,1981-1990,False,False,,,,22.0,True,weekday_daytime,False,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",,,"[""Sometimes, mostly for having it cosy""]",,False,False,,,,Spot price / Hourly spot,True,False,Other,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,False,,[],[]
